congress_1,bill_number_1,result_1,similarity,congress_2,bill_number_2,result_2
111,h473,Failed,0.5110237567020814,112,h1020,
111,h4506,,0.6813340921879334,112,h1021,
111,h4491,,0.9799417854856532,112,h1022,
111,h1108,,0.5013922543187876,112,h1023,
111,h1431,,0.8389578399419085,112,h1023,
111,h2250,,0.7485774657448657,112,h1023,
111,h2300,,0.6634569634575496,112,h1023,
111,h2539,,0.9723434192587176,112,h1023,
111,h2828,,0.665221843220863,112,h1023,
111,h2846,,0.6928977681239256,112,h1023,
111,h3009,,0.8675292614895105,112,h1023,
111,h3505,,0.6867387553379081,112,h1023,
111,h3534,,0.5168708149489015,112,h1023,
111,h49,Passed,0.8645644758666311,112,h1023,
111,h5899,,0.7326857521486478,112,h1023,
111,h4550,,0.845638145004138,112,h1024,
111,h3787,,0.810899260633704,112,h1025,
111,h1524,,0.700028823527319,112,h1026,
111,h1525,,0.7693742124485058,112,h1026,
111,h3139,,0.7732985237352682,112,h1026,
111,h3411,,0.5381989292203408,112,h1026,
111,h3415,,0.6100354209085272,112,h1026,
111,h4164,,0.7663209731501568,112,h1026,
111,h4778,,0.6401780613127552,112,h1026,
111,h5114,,0.9977208568247443,112,h1026,
111,h5182,,0.6938150934843985,112,h1026,
111,h5255,,0.9118279738116002,112,h1026,
111,h5553,,0.6680512266704377,112,h1026,
111,h5559,,0.8646806471772747,112,h1026,
111,h5569,,0.5205511929813046,112,h1026,
111,h6254,,0.7639408725807335,112,h1026,
111,h777,Passed,0.7179881999632606,112,h1026,
111,h6076,,0.9833806499026707,112,h1027,
111,h2517,,0.5364346510023174,112,h1028,
111,h1828,,0.5339183141603954,112,h1029,
111,h3063,,0.9806036519269016,112,h1029,
111,h1118,,0.9914067012224023,112,h103,Failed
111,h5725,,0.5576448753709926,112,h103,Failed
111,h6189,,0.9652094978271498,112,h1030,
111,h2542,,0.9793417418192837,112,h1031,
111,h507,Agreed to,0.6407071769901573,112,h1031,
111,h3694,,0.9673793197437831,112,h1032,
111,h900,Agreed to,0.8165511082901863,112,h1032,
111,h996,,0.6102659385830855,112,h1032,
111,h3809,,0.9586047686300055,112,h1033,
111,h1512,,0.6262438337813259,112,h1034,
111,h3607,,0.5844630964078849,112,h1034,
111,h4217,,0.5587455900414123,112,h1034,
111,h4957,,0.5447185650619325,112,h1034,
111,h5147,,0.5765496373060524,112,h1034,
111,h5611,,0.5322636989367032,112,h1034,
111,h6190,,0.627603206666669,112,h1034,
111,h6473,,0.6152373214650201,112,h1034,
111,h521,Passed,0.9835383653773447,112,h1037,
111,h5985,,0.9609834495075402,112,h1038,
111,h474,Passed,0.8161713369298481,112,h1039,
111,h3447,,0.5496187899368857,112,h104,Failed
111,h4844,,0.930059471642786,112,h104,Failed
111,h5621,,0.5999986342815673,112,h104,Failed
111,h1040,,0.9951238039436994,112,h1040,
111,h782,Passed,0.6115739075074293,112,h1040,
111,h5454,,0.974351391915969,112,h1043,
111,h2204,,0.9875307938410581,112,h1044,
111,h1633,,0.8129065969245077,112,h1046,
111,h1176,,0.8112660282572226,112,h1047,
111,h2262,,0.5013309493398513,112,h1048,
111,h6425,,0.9867157994478091,112,h1048,
111,h109,Passed,0.5734318662209822,112,h105,Failed
111,h1092,,0.6193130647090941,112,h105,Failed
111,h1200,,0.5476040544418551,112,h105,Failed
111,h1558,,0.5616575811386773,112,h105,Failed
111,h2,Failed,0.5720092858633214,112,h105,Failed
111,h2231,,0.5105590701841163,112,h105,Failed
111,h2292,,0.6885286989313845,112,h105,Failed
111,h2360,,0.6681536710999858,112,h105,Failed
111,h2399,,0.5142335588708793,112,h105,Failed
111,h2402,,0.5563861455536333,112,h105,Failed
111,h2427,,0.6667970803690613,112,h105,Failed
111,h2520,,0.6271702893093015,112,h105,Failed
111,h2607,,0.7586905229593417,112,h105,Failed
111,h2668,,0.6100373132969285,112,h105,Failed
111,h2816,,0.5258499701125331,112,h105,Failed
111,h2831,,0.6110118018407249,112,h105,Failed
111,h2833,,0.5520890352321164,112,h105,Failed
111,h3000,,0.5298454923276043,112,h105,Failed
111,h3051,,0.5082288265237302,112,h105,Failed
111,h3067,,0.6274097142293226,112,h105,Failed
111,h3115,,0.5443272982571441,112,h105,Failed
111,h3200,,0.6911612086783924,112,h105,Failed
111,h321,Passed,0.5894320908140362,112,h105,Failed
111,h3217,,0.6810171935461176,112,h105,Failed
111,h3218,,0.5935485740112425,112,h105,Failed
111,h323,Passed,0.5173911782242268,112,h105,Failed
111,h3400,,0.9976725150770405,112,h105,Failed
111,h3584,,0.5531448488412601,112,h105,Failed
111,h3681,,0.5382848101391559,112,h105,Failed
111,h3713,,0.9488881856725451,112,h105,Failed
111,h3823,,0.5923258774666192,112,h105,Failed
111,h3824,,0.5075487996570897,112,h105,Failed
111,h3887,,0.5166574193056911,112,h105,Failed
111,h3889,,0.8719250199035783,112,h105,Failed
111,h3962,,0.6897592624051035,112,h105,Failed
111,h3970,,0.7694001712847924,112,h105,Failed
111,h4038,,0.8671410994971835,112,h105,Failed
111,h4230,,0.519219494372002,112,h105,Failed
111,h4529,,0.6996594337175771,112,h105,Failed
111,h464,Passed,0.6866622793345083,112,h105,Failed
111,h4696,,0.680949840804071,112,h105,Failed
111,h4794,,0.5329401105489914,112,h105,Failed
111,h4803,,0.5126424624029747,112,h105,Failed
111,h4944,,0.9975220793728669,112,h105,Failed
111,h5109,,0.6775843364052815,112,h105,Failed
111,h5421,,0.862536555446399,112,h105,Failed
111,h6000,,0.5244589225617498,112,h105,Failed
111,h6170,,0.5058096514140189,112,h105,Failed
111,h850,Failed,0.5550966470325183,112,h105,Failed
111,h859,Passed,0.5549190951808606,112,h105,Failed
111,h879,Passed,0.5301573918217743,112,h105,Failed
111,h956,Agreed to,0.6565577156328869,112,h105,Failed
111,h2292,,0.5165401630646874,112,h1050,
111,h2360,,0.5249252874144128,112,h1050,
111,h2607,,0.9981030990072771,112,h1050,
111,h2668,,0.5136471795482641,112,h1050,
111,h3067,,0.5774487445187131,112,h1050,
111,h3400,,0.7690644641872116,112,h1050,
111,h3713,,0.7831074213480186,112,h1050,
111,h3889,,0.8831195094535308,112,h1050,
111,h3936,,0.5496383909621239,112,h1050,
111,h4038,,0.7691343604019045,112,h1050,
111,h4529,,0.5629773017732504,112,h1050,
111,h4944,,0.7687229190901052,112,h1050,
111,h5421,,0.9119158342151688,112,h1050,
111,h3356,,0.9882574749718654,112,h1051,
111,h1101,,0.5614250419826491,112,h1054,
111,h5732,,0.8995105163400273,112,h1055,
111,h1260,,0.5119422351953477,112,h1056,
111,h2508,,0.5030355930197629,112,h1056,
111,h1585,,0.8287431624395245,112,h1057,
111,h4557,,0.6680870923353212,112,h1057,
111,h5209,,0.6264564172887104,112,h1057,
111,h720,Passed,0.5708300646321876,112,h1058,
111,h728,Passed,0.5696727376513746,112,h1058,
111,h90,Passed,0.9783523581841622,112,h106,Failed
111,h4796,,0.7463912198638037,112,h1063,
111,h5604,,0.7010591991625338,112,h1064,
111,h948,Passed,0.8795382030039833,112,h1066,
111,h5730,,0.7164933003938427,112,h1067,
111,h3186,,0.9503665190819177,112,h1068,
111,h5050,,0.8832868053927743,112,h1069,
111,h103,Passed,0.986444224715044,112,h107,Failed
111,h105,Passed,0.6228276131591094,112,h107,Failed
111,h1719,,0.5307495138468153,112,h107,Failed
111,h281,Passed,0.5836462342882957,112,h1070,
111,h3817,,0.5939832781017952,112,h1070,
111,h6405,,0.9462504378250598,112,h1071,
111,h5728,,0.9592421338557194,112,h1072,
111,h842,Passed,0.9342583687623779,112,h1073,
111,h5029,,0.6133819077689696,112,h1074,
111,h6358,,0.64131107688444,112,h1074,
111,h245,Passed,0.5579948439316809,112,h1076,
111,h6417,,0.8717207186112119,112,h1076,
111,h1429,,0.5647586017551701,112,h1077,
111,h5984,,0.9899148929995523,112,h1077,
111,h3643,,0.8282492106503276,112,h1078,
111,h1512,,0.7347153641192204,112,h1079,
111,h3607,,0.6869433940976383,112,h1079,
111,h4217,,0.8077753460772794,112,h1079,
111,h4853,,0.6285719887609449,112,h1079,
111,h4915,,0.6286330307609885,112,h1079,
111,h4957,,0.7817582284964537,112,h1079,
111,h5147,,0.7233923597527677,112,h1079,
111,h5611,,0.6046516510217292,112,h1079,
111,h6190,,0.72586673734183,112,h1079,
111,h6473,,0.8647611787220744,112,h1079,
111,h103,Passed,0.5666452524556518,112,h108,Failed
111,h105,Passed,0.9700079531579973,112,h108,Failed
111,h1719,,0.5665791503040596,112,h108,Failed
111,h2894,,0.6124619449980332,112,h108,Failed
111,h3274,,0.5025115535090949,112,h108,Failed
111,h3552,,0.5116668408267898,112,h108,Failed
111,h3957,,0.527297666412155,112,h108,Failed
111,h97,Passed,0.5202579943414649,112,h108,Failed
111,h758,Passed,0.9172053110469547,112,h1080,
111,h5199,,0.5220470697147745,112,h1081,
111,h3818,,0.6469259009936633,112,h1082,
111,h711,Failed,0.6402725224642047,112,h1082,
111,h3646,,0.540873242112858,112,h1083,
111,h4545,,0.9708680937803976,112,h1083,
111,h691,Passed,0.6417849967036607,112,h1083,
111,h760,Passed,0.5392420627526491,112,h1083,
111,h2766,,0.9053092692917786,112,h1084,
111,h1551,,0.6469327761662876,112,h1085,
111,h6283,,0.9711141791199056,112,h1085,
111,h1371,,0.5290016270914792,112,h1086,
111,h5305,,0.9771875275084795,112,h1086,
111,h249,Passed,0.9771632073923476,112,h1087,
111,h2656,,0.5023174926431178,112,h1088,
111,h3189,,0.8894660737484098,112,h1088,
111,h5170,,0.8824179876072104,112,h1089,
111,h103,Passed,0.566639933497444,112,h109,Failed
111,h105,Passed,0.9700086525623428,112,h109,Failed
111,h1719,,0.5665738319663364,112,h109,Failed
111,h2894,,0.6124561959699153,112,h109,Failed
111,h3274,,0.5025068365579859,112,h109,Failed
111,h3552,,0.5116620379372733,112,h109,Failed
111,h3957,,0.5272927167999619,112,h109,Failed
111,h97,Passed,0.5202531108089247,112,h109,Failed
111,h3343,,0.5587775412178083,112,h1090,
111,h3545,,0.9258218245065262,112,h1090,
111,h4122,,0.5096434346670585,112,h1090,
111,h6229,,0.5643953701297216,112,h1090,
111,h6356,,0.5647185310903876,112,h1090,
111,h2083,,0.5112109282086771,112,h1091,
111,h3236,,0.747335696659575,112,h1091,
111,h3289,,0.9757350785890103,112,h1091,
111,h5173,,0.6986354287753695,112,h1091,
111,h5836,,0.6691578043371275,112,h1091,
111,h816,Passed,0.9548967834110358,112,h1092,
111,h2296,,0.9835341653505905,112,h1093,
111,h833,Passed,0.9801801490741794,112,h1094,
111,h1419,,0.9562194931418182,112,h1095,
111,h2533,,0.9519546234203464,112,h1096,
111,h2146,,0.625917205266327,112,h1097,
111,h3213,,0.8828771746373635,112,h1097,
111,h5075,,0.5020372978814972,112,h1097,
111,h4248,,0.9508837060739721,112,h1098,
111,h1233,,0.8177416295243248,112,h1099,
111,h4292,,0.5859604097213593,112,h11,Passed
111,h5189,,0.5305889716316645,112,h11,Passed
111,h6181,,0.609606060931369,112,h11,Passed
111,h6025,,0.9896868898841575,112,h110,Passed
111,h4995,,0.8674965118790032,112,h1101,
111,h2631,,0.9814848894575581,112,h1102,
111,h6380,,0.962723549897315,112,h1103,
111,h1097,,0.5326774495074015,112,h1105,
111,h795,Passed,0.9385573420606901,112,h1106,
111,h798,Passed,0.9242181160313222,112,h1107,
111,h799,Passed,0.9589948911098684,112,h1108,
111,h3359,,0.9932317656670184,112,h1109,
111,h1691,,0.9894002979611412,112,h111,Passed
111,h4563,,0.5554433698272974,112,h111,Passed
111,h4440,,0.6444284216863363,112,h1110,
111,h2554,,0.9943343493210077,112,h1112,
111,h5193,,0.9374064476961987,112,h1114,
111,h5506,,0.5410604161670707,112,h1115,
111,h3567,,0.9095042119539111,112,h1116,
111,h107,Passed,0.5005489136743408,112,h1118,
111,h531,Passed,0.5121149860911008,112,h1118,
111,h4601,,0.9335205275615052,112,h1119,
111,h1933,,0.6619311179909557,112,h112,Passed
111,h632,Passed,0.9971561256063467,112,h112,Passed
111,h3099,,0.9879133021592339,112,h1120,
111,h1705,,0.5664482476979777,112,h1121,
111,h2707,,0.6181702742281274,112,h1122,
111,h5976,,0.6599461265361207,112,h1122,
111,h6291,,0.9969462711259237,112,h1122,
111,h6483,,0.7937417707066046,112,h1123,
111,h2541,,0.5279437870095686,112,h1125,
111,h276,Passed,0.5517388264294227,112,h1125,
111,h4646,,0.9970165298902857,112,h1125,
111,h5909,,0.5778879333574614,112,h1125,
111,h5339,,0.9639184359584496,112,h1126,
111,h4898,,0.9786916299056739,112,h1128,
111,h3837,,0.5031546809089321,112,h1129,
111,h4182,,0.5533522544629537,112,h1129,
111,h5562,,0.9591051816056606,112,h1129,
111,h5563,,0.5147525057331037,112,h1129,
111,h625,Passed,0.538453160296317,112,h1129,
111,h369,Passed,0.5721114858273748,112,h113,Passed
111,h3914,,0.5581871275851028,112,h113,Passed
111,h4304,,0.613006155049214,112,h113,Passed
111,h6155,,0.5297923046096976,112,h113,Passed
111,h3577,,0.7879174491573657,112,h1130,
111,h4064,,0.5087251788862857,112,h1130,
111,h6336,,0.5332416909300689,112,h1130,
111,h1123,,0.5904806625247425,112,h1131,
111,h5028,,0.5453242592131726,112,h1131,
111,h5754,,0.9926009514281009,112,h1131,
111,h4852,,0.9434106357762005,112,h1132,
111,h2879,,0.5249930591056037,112,h1133,
111,h4900,,0.9481529625234042,112,h1136,
111,h5247,,0.7672200914764216,112,h1136,
111,h5548,,0.6382765737706179,112,h1136,
111,h2007,,0.6120447229883785,112,h1137,
111,h3457,,0.9511090143797193,112,h1137,
111,h3639,,0.5606628958770841,112,h1137,
111,h3977,,0.5555338604468908,112,h1137,
111,h4300,,0.5693165376679227,112,h1137,
111,h627,Passed,0.5951558486323857,112,h1137,
111,h1338,,0.5266625370153035,112,h1138,
111,h1361,,0.6519226194178142,112,h1138,
111,h4181,,0.5459722577125825,112,h1138,
111,h779,Passed,0.9924510655747634,112,h1139,
111,h6401,,0.9959788409262447,112,h114,Passed
111,h1118,,0.5495477882648773,112,h1140,
111,h5725,,0.9891443906067823,112,h1140,
111,h4686,,0.985753546963363,112,h1141,
111,h4088,,0.6740476530000497,112,h1142,
111,h4791,,0.587853604134276,112,h1142,
111,h5227,,0.8720758179322733,112,h1143,
111,h1387,,0.7183071793734135,112,h1144,
111,h35,Agreed to,0.7070067024076601,112,h1144,
111,h5576,,0.9840674776386844,112,h1145,
111,h1072,,0.5165467844489728,112,h1146,
111,h1146,,0.9988751579389143,112,h1146,
111,h557,Passed,0.6044967216455044,112,h1146,
111,h5943,,0.868078896284972,112,h1147,
111,h682,Passed,0.9935622333347464,112,h1148,
111,h3460,,0.9963802494206191,112,h1149,
111,h3523,,0.5102113104841566,112,h1149,
111,h3985,,0.7518835282786548,112,h1149,
111,h4168,,0.8718542916984604,112,h1149,
111,h5142,,0.9557637596012216,112,h1149,
111,h5343,,0.6536035496577234,112,h1149,
111,h5185,,0.6995796338861633,112,h115,Failed
111,h5206,,0.8352179482168367,112,h115,Failed
111,h4626,,0.7086641284017128,112,h1150,
111,h5741,,0.9901952988438181,112,h1152,
111,h4503,,0.8724733386708663,112,h1153,
111,h3266,,0.6438346633392437,112,h1154,
111,h1023,,0.5228302152655036,112,h1155,
111,h3594,,0.6987887129983863,112,h1155,
111,h3765,,0.6987160537996621,112,h1155,
111,h4921,,0.892145110683917,112,h1155,
111,h3628,,0.7680475786263369,112,h1156,
111,h6018,,0.9462065175964982,112,h1156,
111,h4935,,0.650761077152191,112,h1157,
111,h5917,,0.923995022353127,112,h1157,
111,h6217,,0.5288641937241646,112,h1157,
111,h5433,,0.8578549784035636,112,h1159,
111,h116,Passed,0.9892107455744126,112,h116,Failed
111,h6115,,0.9310198136645066,112,h1160,
111,h5034,,0.6312388205034976,112,h1161,
111,h1061,,0.5118130288044863,112,h1162,
111,h6527,,0.9160083571500728,112,h1162,
111,h1874,,0.9823887496933114,112,h1163,
111,h4848,,0.5175214634297007,112,h1163,
111,h4878,,0.5109261084397724,112,h1163,
111,h1229,,0.9526307641826323,112,h1164,
111,h997,,0.7051609909760366,112,h1164,
111,h134,Passed,0.5370445714612042,112,h1165,
111,h5180,,0.8091083739248538,112,h1165,
111,h1103,,0.8701696187118219,112,h1166,
111,h4931,,0.5520589910864143,112,h1168,
111,h3336,,0.7189219176584,112,h1169,
111,h3345,,0.9595415064564271,112,h1169,
111,h4220,,0.5226696100259528,112,h117,Passed
111,h5360,,0.8397950688530805,112,h117,Passed
111,h1532,,0.5679972150330755,112,h1170,
111,h6315,,0.8574104741083005,112,h1171,
111,h2578,,0.9734049996910091,112,h1172,
111,h2267,,0.9640243753415343,112,h1174,
111,h2268,,0.7608610401766848,112,h1174,
111,h2906,,0.5997006109017298,112,h1174,
111,h4976,,0.7418860878455872,112,h1174,
111,h1990,,0.9820600698923821,112,h1175,
111,h2022,,0.9778641076529385,112,h1177,
111,h5031,,0.5396539864194287,112,h1177,
111,h6321,,0.9826673934863643,112,h1177,
111,h108,Passed,0.9759577998663371,112,h1178,
111,h1818,,0.9574645451666794,112,h1178,
111,h6570,,0.9783018036251503,112,h1179,
111,h5425,,0.8784584973016752,112,h118,Passed
111,h1205,,0.5559327003459328,112,h1180,
111,h153,Passed,0.5383220735127006,112,h1180,
111,h1763,,0.5019620080393009,112,h1180,
111,h4309,,0.881442281020977,112,h1180,
111,h99,Passed,0.5827698710448581,112,h1180,
111,h5827,,0.7462258850420459,112,h1181,
111,h230,Passed,0.5633516589843707,112,h1182,
111,h2588,,0.5839712906153581,112,h1182,
111,h4581,,0.615859573104021,112,h1182,
111,h4889,,0.9495151729131228,112,h1182,
111,h2836,,0.5130257533014287,112,h1183,
111,h853,Passed,0.9819638984045828,112,h1183,
111,h5433,,0.5961556761614497,112,h1186,
111,h6348,,0.701780261124185,112,h1187,
111,h6353,,0.9763361980931711,112,h1189,
111,h5054,,0.5690915831159845,112,h119,Passed
111,h5066,,0.808970160798578,112,h119,Passed
111,h1126,,0.9803986502302996,112,h1190,
111,h2085,,0.9838671070810929,112,h1191,
111,h6490,,0.8764707244771763,112,h1192,
111,h4237,,0.9874972323269664,112,h1193,
111,h6156,,0.8541143168831682,112,h1194,
111,h1884,,0.9589774753783038,112,h1195,
111,h1199,,0.5095843708731523,112,h1196,
111,h2406,,0.6903279642775815,112,h1196,
111,h264,Agreed to,0.5330495136441143,112,h1196,
111,h3308,,0.5095183748228712,112,h1196,
111,h4321,,0.5638361868333538,112,h1196,
111,h5002,,0.5597780055115804,112,h1196,
111,h994,,0.9952844516240565,112,h1196,
111,h2333,,0.9220820557607966,112,h1197,
111,h2334,,0.816840220353536,112,h1197,
111,h3323,,0.9229225153938442,112,h1197,
111,h3913,,0.9861642153407427,112,h1197,
111,h4009,,0.5259837981362034,112,h1197,
111,h5968,,0.6131622140588929,112,h1197,
111,h2333,,0.7493420614523828,112,h1198,
111,h2334,,0.99432142220243,112,h1198,
111,h3323,,0.7472462217319819,112,h1198,
111,h3913,,0.8295473941583441,112,h1198,
111,h4009,,0.5152568344893002,112,h1198,
111,h5968,,0.6181883599731028,112,h1198,
111,h2136,,0.5135929567190951,112,h1199,
111,h3791,,0.6348618216496508,112,h1199,
111,h4908,,0.9717595896445309,112,h1199,
111,h5858,,0.5425115377596154,112,h1199,
111,h6464,,0.5908329726922538,112,h1199,
111,h1,Passed,0.5205806814458886,112,h12,Passed
111,h2980,,0.6088977026822212,112,h120,Passed
111,h5555,,0.9484163495101423,112,h120,Passed
111,h1,Passed,0.5143028649933491,112,h1200,
111,h1031,,0.5393276763570235,112,h1200,
111,h1200,,0.9899465203337459,112,h1200,
111,h15,Passed,0.5165272643608153,112,h1200,
111,h1883,,0.5205482136916005,112,h1200,
111,h2231,,0.5336965252821327,112,h1200,
111,h2252,,0.5597313831633639,112,h1200,
111,h2369,,0.5209633716911252,112,h1200,
111,h2516,,0.5972863616152109,112,h1200,
111,h2520,,0.6116561418386572,112,h1200,
111,h2816,,0.5169283889875975,112,h1200,
111,h3000,,0.783749258377292,112,h1200,
111,h3090,,0.6364414131404613,112,h1200,
111,h3109,,0.5863688346473124,112,h1200,
111,h3158,,0.5598060523223476,112,h1200,
111,h3200,,0.6853363044468909,112,h1200,
111,h3400,,0.5470086076250593,112,h1200,
111,h3713,,0.5152361558935185,112,h1200,
111,h3962,,0.7266202125560479,112,h1200,
111,h3970,,0.6375465279053721,112,h1200,
111,h4529,,0.5582437366434733,112,h1200,
111,h462,Passed,0.500999362033426,112,h1200,
111,h4944,,0.5476168679802574,112,h1200,
111,h598,Passed,0.5088953254623018,112,h1200,
111,h629,Failed,0.5286401578080735,112,h1200,
111,h1420,,0.9838030763823636,112,h1201,
111,h4501,,0.7690307533593378,112,h1201,
111,h6149,,0.5015341808902353,112,h1201,
111,h2495,,0.9589525057140138,112,h1205,
111,h5535,,0.5868916597820151,112,h1205,
111,h3511,,0.973291897735088,112,h1207,
111,h4493,,0.6464330727486274,112,h1207,
111,h2740,,0.9111727270279901,112,h1208,
111,h1048,,0.5876265371843228,112,h1209,
111,h1675,,0.5585832252047118,112,h1209,
111,h3026,,0.6345317966309358,112,h1209,
111,h3045,,0.9961991280888359,112,h1209,
111,h3288,,0.5505674322929712,112,h1209,
111,h3897,,0.6383737809847154,112,h1209,
111,h403,Passed,0.6853790916226398,112,h1209,
111,h4156,,0.5801637904092509,112,h1209,
111,h4224,,0.5102637969765981,112,h1209,
111,h46,Passed,0.5593529641211382,112,h1209,
111,h4868,,0.7054700185907742,112,h1209,
111,h5122,,0.5058052387642596,112,h1209,
111,h5814,,0.7144451939068202,112,h1209,
111,h5850,,0.5495774186595292,112,h1209,
111,h5914,,0.5030783470401744,112,h1209,
111,h6468,,0.6726588350518911,112,h1209,
111,h2656,,0.8456807363383007,112,h121,Passed
111,h4825,,0.7240303412908679,112,h121,Passed
111,h5208,,0.9813114294747626,112,h1211,
111,h2697,,0.6192071434583474,112,h1219,
111,h3176,,0.802193752040902,112,h1219,
111,h6290,,0.8161936561771223,112,h1219,
111,h3619,,0.532399355125152,112,h1220,
111,h4476,,0.7944864033179289,112,h1221,
111,h2588,,0.5424589448669727,112,h1223,
111,h4653,,0.5057093154170484,112,h1223,
111,h4889,,0.5105544589519081,112,h1224,
111,h4483,,0.5152029444937282,112,h1227,
111,h5539,,0.6079039582154641,112,h1227,
111,h5499,,0.5480041306062422,112,h1228,
111,h1108,,0.6013568449877262,112,h1229,
111,h1696,,0.5905569542970741,112,h1229,
111,h2120,,0.5308196852522356,112,h1229,
111,h2846,,0.538517962125279,112,h1229,
111,h3505,,0.5404213655215789,112,h1229,
111,h3534,,0.6310338979712844,112,h1229,
111,h4521,,0.5432591103539527,112,h1229,
111,h4942,,0.5053605477746363,112,h1229,
111,h5213,,0.5272986474684602,112,h1229,
111,h5248,,0.5496350800705989,112,h1229,
111,h5287,,0.6415278279172899,112,h1229,
111,h5506,,0.5863777259829257,112,h1229,
111,h5657,,0.5245080739502415,112,h1229,
111,h5661,,0.521969400072229,112,h1229,
111,h5868,,0.5184272184808579,112,h1229,
111,h5899,,0.5026912696552899,112,h1229,
111,h5973,,0.5683609429509873,112,h1229,
111,h6051,,0.5375162375624724,112,h1229,
111,h797,Passed,0.5838375412968624,112,h1229,
111,h1986,,0.6411721434402655,112,h123,Failed
111,h2658,,0.5778977271509701,112,h123,Failed
111,h301,Passed,0.5211458456708007,112,h123,Failed
111,h3841,,0.595342696336424,112,h123,Failed
111,h4270,,0.5639432849942586,112,h123,Failed
111,h4746,,0.5573958204941949,112,h123,Failed
111,h664,Passed,0.655044010008922,112,h123,Failed
111,h1108,,0.5450366595860283,112,h1230,
111,h3505,,0.522904782489565,112,h1230,
111,h3534,,0.5066534863420852,112,h1230,
111,h4942,,0.543229849065187,112,h1230,
111,h797,Passed,0.5218782290392739,112,h1230,
111,h1108,,0.5955285645385127,112,h1231,
111,h1696,,0.6370899588447021,112,h1231,
111,h1906,,0.5952421846654594,112,h1231,
111,h204,Passed,0.5544377578757896,112,h1231,
111,h2120,,0.5343476939715698,112,h1231,
111,h2439,,0.5012540530855744,112,h1231,
111,h3505,,0.5431011929089523,112,h1231,
111,h3534,,0.571188574946751,112,h1231,
111,h5213,,0.5637122401388116,112,h1231,
111,h5248,,0.672655106411277,112,h1231,
111,h5287,,0.5453902272729776,112,h1231,
111,h5358,,0.6071449665892882,112,h1231,
111,h5657,,0.6506913094618574,112,h1231,
111,h5697,,0.515920129437342,112,h1231,
111,h5868,,0.5182487638071873,112,h1231,
111,h5899,,0.5114931350491739,112,h1231,
111,h797,Passed,0.5909410590665038,112,h1231,
111,h1822,,0.5193826727181704,112,h1232,
111,h5111,,0.7443990125046183,112,h1232,
111,h5939,,0.70189479115772,112,h1232,
111,h614,Passed,0.5298131525178961,112,h1232,
111,h649,Passed,0.500569476947865,112,h1232,
111,h6418,,0.5679907040147555,112,h1233,
111,h3697,,0.7265178275206735,112,h1234,
111,h3742,,0.7466230590586743,112,h1234,
111,h4278,,0.9439770742714642,112,h1236,
111,h1043,,0.503407132307639,112,h1237,
